""	"NS.1717.001.FLD_ill_046_i7---IDT_i5_4.125_ch_ITS"	"NS.1717.001.FLD_ill_049_i7---IDT_i5_9.1153_ITS"	"NS.1717.001.FLD_ill_050_i7---IDT_i5_9.1154_ITS"	"NS.1717.001.FLD_ill_051_i7---IDT_i5_9.1155_ITS"	"NS.1717.001.FLD_ill_052_i7---IDT_i5_9.1156_ITS"	"NS.1717.001.FLD_ill_053_i7---IDT_i5_9.1157_ITS"	"NS.1717.001.FLD_ill_054_i7---IDT_i5_9.1158_ITS"	"NS.1717.001.FLD_ill_055_i7---IDT_i5_9.1159_ITS"	"NS.1717.001.FLD_ill_056_i7---IDT_i5_9.1160_ITS"	"NS.1717.001.FLD_ill_057_i7---IDT_i5_10.1161_ITS"	"NS.1717.001.FLD_ill_058_i7---IDT_i5_10.1162_ITS"	"NS.1717.001.FLD_ill_059_i7---IDT_i5_10.1163_ITS"	"NS.1717.001.FLD_ill_060_i7---IDT_i5_10.1164_ITS"	"NS.1717.001.FLD_ill_061_i7---IDT_i5_10.1165_ITS"	"NS.1717.001.FLD_ill_062_i7---IDT_i5_10.1166_ITS"	"NS.1717.001.FLD_ill_063_i7---IDT_i5_10.1167_ITS"	"NS.1717.001.FLD_ill_064_i7---IDT_i5_10.1168_ITS"	"NS.1717.001.FLD_ill_065_i7---IDT_i5_11.1169_ITS"	"NS.1717.001.FLD_ill_065_i7---IDT_i5_8.85_ch_ITS"	"NS.1717.001.FLD_ill_066_i7---IDT_i5_11.1170_ITS"	"NS.1717.001.FLD_ill_066_i7---IDT_i5_8.86_ch_ITS"	"NS.1717.001.FLD_ill_067_i7---IDT_i5_11.1171_ITS"	"NS.1717.001.FLD_ill_067_i7---IDT_i5_8.87_ch_ITS"	"NS.1717.001.FLD_ill_068_i7---IDT_i5_11.1172_ITS"	"NS.1717.001.FLD_ill_068_i7---IDT_i5_8.88_ch_ITS"	"NS.1717.001.FLD_ill_069_i7---IDT_i5_11.1173_ITS"	"NS.1717.001.FLD_ill_069_i7---IDT_i5_8.89_ch_ITS"	"NS.1717.001.FLD_ill_070_i7---IDT_i5_11.1174_ITS"	"NS.1717.001.FLD_ill_070_i7---IDT_i5_8.90_ch_ITS"	"NS.1717.001.FLD_ill_071_i7---IDT_i5_11.1175_ITS"	"NS.1717.001.FLD_ill_071_i7---IDT_i5_8.91_ch_ITS"	"NS.1717.001.FLD_ill_072_i7---IDT_i5_11.1176_ITS"	"NS.1717.001.FLD_ill_072_i7---IDT_i5_8.92_ch_ITS"	"NS.1717.001.FLD_ill_073_i7---IDT_i5_12.1177_ITS"	"NS.1717.001.FLD_ill_073_i7---IDT_i5_9.93_ch_ITS"	"NS.1717.001.FLD_ill_074_i7---IDT_i5_12.1178_ITS"	"NS.1717.001.FLD_ill_074_i7---IDT_i5_9.94_ch_ITS"	"NS.1717.001.FLD_ill_075_i7---IDT_i5_12.1180_ITS"	"NS.1717.001.FLD_ill_075_i7---IDT_i5_9.Blank_CH_ITS"	"NS.1717.001.FLD_ill_076_i7---IDT_i5_12.1181_ITS"	"NS.1717.001.FLD_ill_076_i7---IDT_i5_9.96_ch_ITS"	"NS.1717.001.FLD_ill_077_i7---IDT_i5_12.1182_ITS"	"NS.1717.001.FLD_ill_077_i7---IDT_i5_9.97_ch_ITS"	"NS.1717.001.FLD_ill_078_i7---IDT_i5_12.1183_ITS"	"NS.1717.001.FLD_ill_078_i7---IDT_i5_9.98_ch_ITS"	"NS.1717.001.FLD_ill_079_i7---IDT_i5_12.1184_ITS"	"NS.1717.001.FLD_ill_079_i7---IDT_i5_9.99_ch_ITS"	"NS.1717.001.FLD_ill_080_i7---IDT_i5_12.1185_ITS"	"NS.1717.001.FLD_ill_080_i7---IDT_i5_9.100_ch_ITS"	"NS.1717.001.FLD_ill_081_i7---IDT_i5_1.1186_ITS"	"NS.1717.001.FLD_ill_081_i7---IDT_i5_10.101_ch_ITS"	"NS.1717.001.FLD_ill_082_i7---IDT_i5_1.1187_ITS"	"NS.1717.001.FLD_ill_082_i7---IDT_i5_10.102_ch_ITS"	"NS.1717.001.FLD_ill_082_i7---IDT_i5_9.126_ch_ITS"	"NS.1717.001.FLD_ill_083_i7---IDT_i5_1.1188_ITS"	"NS.1717.001.FLD_ill_083_i7---IDT_i5_10.103_ch_ITS"	"NS.1717.001.FLD_ill_083_i7---IDT_i5_9.127_ch_ITS"	"NS.1717.001.FLD_ill_084_i7---IDT_i5_1.1189_ITS"	"NS.1717.001.FLD_ill_084_i7---IDT_i5_10.104_ch_ITS"	"NS.1717.001.FLD_ill_084_i7---IDT_i5_9.128_ch_ITS"	"NS.1717.001.FLD_ill_085_i7---IDT_i5_1.1190_ITS"	"NS.1717.001.FLD_ill_085_i7---IDT_i5_10.105_ch_ITS"	"NS.1717.001.FLD_ill_085_i7---IDT_i5_9.129_ch_ITS"	"NS.1717.001.FLD_ill_086_i7---IDT_i5_1.1191_ITS"	"NS.1717.001.FLD_ill_086_i7---IDT_i5_10.106_ch_ITS"	"NS.1717.001.FLD_ill_086_i7---IDT_i5_9.130_ch_ITS"	"NS.1717.001.FLD_ill_087_i7---IDT_i5_1.1192_ITS"	"NS.1717.001.FLD_ill_087_i7---IDT_i5_10.107_ch_ITS"	"NS.1717.001.FLD_ill_087_i7---IDT_i5_9.131_ch_ITS"	"NS.1717.001.FLD_ill_088_i7---IDT_i5_1.1193_ITS"	"NS.1717.001.FLD_ill_088_i7---IDT_i5_10.108_ch_ITS"	"NS.1717.001.FLD_ill_088_i7---IDT_i5_9.132_ch_ITS"	"NS.1717.001.FLD_ill_089_i7---IDT_i5_10.117_ch_ITS"	"NS.1717.001.FLD_ill_089_i7---IDT_i5_11.109_ch_ITS"	"NS.1717.001.FLD_ill_089_i7---IDT_i5_2.1194_ITS"	"NS.1717.001.FLD_ill_090_i7---IDT_i5_10.118_ch_ITS"	"NS.1717.001.FLD_ill_090_i7---IDT_i5_11.110_ch_ITS"	"NS.1717.001.FLD_ill_090_i7---IDT_i5_2.1195_ITS"	"NS.1717.001.FLD_ill_091_i7---IDT_i5_10.119_ch_ITS"	"NS.1717.001.FLD_ill_091_i7---IDT_i5_11.111_ch_ITS"	"NS.1717.001.FLD_ill_091_i7---IDT_i5_2.1196_ITS"	"NS.1717.001.FLD_ill_092_i7---IDT_i5_10.120_ch_ITS"	"NS.1717.001.FLD_ill_092_i7---IDT_i5_11.112_ch_ITS"	"NS.1717.001.FLD_ill_092_i7---IDT_i5_2.1197_ITS"	"NS.1717.001.FLD_ill_093_i7---IDT_i5_10.121_ch_ITS"	"NS.1717.001.FLD_ill_093_i7---IDT_i5_11.113_ch_ITS"	"NS.1717.001.FLD_ill_093_i7---IDT_i5_2.1198_ITS"	"NS.1717.001.FLD_ill_094_i7---IDT_i5_10.122_ch_ITS"	"NS.1717.001.FLD_ill_094_i7---IDT_i5_11.114_ch_ITS"	"NS.1717.001.FLD_ill_094_i7---IDT_i5_2.1199_ITS"	"NS.1717.001.FLD_ill_095_i7---IDT_i5_10.123_ch_ITS"	"NS.1717.001.FLD_ill_095_i7---IDT_i5_11.115_ch_ITS"	"NS.1717.001.FLD_ill_095_i7---IDT_i5_2.1200_ITS"	"NS.1717.001.FLD_ill_096_i7---IDT_i5_10.124_ch_ITS"	"NS.1717.001.FLD_ill_096_i7---IDT_i5_11.116_ch_ITS"	"NS.1717.001.FLD_ill_096_i7---IDT_i5_2.Blank_S9_ITS"	"NS.1717.002.FLD_ill_001_i7---IDT_i5_12.1_ITS"	"NS.1717.002.FLD_ill_002_i7---IDT_i5_12.2_ITS"	"NS.1717.002.FLD_ill_003_i7---IDT_i5_12.3_ITS"	"NS.1717.002.FLD_ill_004_i7---IDT_i5_12.4_ITS"	"NS.1717.002.FLD_ill_005_i7---IDT_i5_12.5_ITS"	"NS.1717.002.FLD_ill_006_i7---IDT_i5_12.6_ITS"	"NS.1717.002.FLD_ill_007_i7---IDT_i5_12.7_ITS"	"NS.1717.002.FLD_ill_008_i7---IDT_i5_12.8_ITS"	"NS.1717.002.FLD_ill_009_i7---IDT_i5_1.9_ITS"	"NS.1717.002.FLD_ill_010_i7---IDT_i5_1.10_ITS"	"NS.1717.002.FLD_ill_011_i7---IDT_i5_1.11_ITS"	"NS.1717.002.FLD_ill_012_i7---IDT_i5_1.12_ITS"	"NS.1717.002.FLD_ill_013_i7---IDT_i5_1.13_ITS"	"NS.1717.002.FLD_ill_014_i7---IDT_i5_1.14_ITS"	"NS.1717.002.FLD_ill_015_i7---IDT_i5_1.15_ITS"	"NS.1717.002.FLD_ill_016_i7---IDT_i5_1.16_ITS"	"NS.1717.002.FLD_ill_017_i7---IDT_i5_2.17_ITS"	"NS.1717.002.FLD_ill_018_i7---IDT_i5_2.18_ITS"	"NS.1717.002.FLD_ill_019_i7---IDT_i5_2.19_ITS"	"NS.1717.002.FLD_ill_020_i7---IDT_i5_2.20_ITS"	"NS.1717.002.FLD_ill_021_i7---IDT_i5_2.21_ITS"	"NS.1717.002.FLD_ill_022_i7---IDT_i5_2.22_ITS"	"NS.1717.002.FLD_ill_023_i7---IDT_i5_2.23_ITS"	"NS.1717.002.FLD_ill_024_i7---IDT_i5_2.24_ITS"	"NS.1717.002.FLD_ill_025_i7---IDT_i5_3.25_ITS"	"NS.1717.002.FLD_ill_026_i7---IDT_i5_3.26_ITS"	"NS.1717.002.FLD_ill_027_i7---IDT_i5_3.27_ITS"	"NS.1717.002.FLD_ill_028_i7---IDT_i5_3.28_ITS"	"NS.1717.002.FLD_ill_029_i7---IDT_i5_3.29_ITS"	"NS.1717.002.FLD_ill_030_i7---IDT_i5_3.30_ITS"	"NS.1717.002.FLD_ill_031_i7---IDT_i5_3.31_ITS"	"NS.1717.002.FLD_ill_032_i7---IDT_i5_3.32_ITS"	"NS.1717.002.FLD_ill_033_i7---IDT_i5_4.33_ITS"	"NS.1717.002.FLD_ill_034_i7---IDT_i5_4.34_ITS"	"NS.1717.002.FLD_ill_035_i7---IDT_i5_4.35_ITS"	"NS.1717.002.FLD_ill_036_i7---IDT_i5_4.36_ITS"	"NS.1717.002.FLD_ill_037_i7---IDT_i5_4.37_ITS"	"NS.1717.002.FLD_ill_038_i7---IDT_i5_4.38_ITS"	"NS.1717.002.FLD_ill_039_i7---IDT_i5_4.39_ITS"	"NS.1717.002.FLD_ill_040_i7---IDT_i5_4.40_ITS"	"NS.1717.002.FLD_ill_041_i7---IDT_i5_5.41_ITS"	"NS.1717.002.FLD_ill_042_i7---IDT_i5_5.42_ITS"	"NS.1717.002.FLD_ill_043_i7---IDT_i5_5.43_ITS"	"NS.1717.002.FLD_ill_044_i7---IDT_i5_5.44_ITS"	"NS.1717.002.FLD_ill_045_i7---IDT_i5_5.45_ITS"	"NS.1717.002.FLD_ill_046_i7---IDT_i5_5.46_ITS"	"NS.1717.002.FLD_ill_047_i7---IDT_i5_5.47_ITS"	"NS.1717.002.FLD_ill_048_i7---IDT_i5_5.48_ITS"	"NS.1717.002.FLD_ill_049_i7---IDT_i5_6.Blank_S1_ITS"
"ASV_1633"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1634"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1635"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1636"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1638"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1640"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1644"	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1645"	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1647"	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1648"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1649"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1650"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1652"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1653"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0
"ASV_1654"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
"ASV_1655"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1656"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1657"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV_1659"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
"ASV_1660"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
